passenger_id,first_name,last_name,frequent_flyer,weight,travel_style,baggage_count,check_in_preference,hair,eyes,skin_tone,clothes
P7717,David,Robinson,NO,3,SOLO,0,ONLINE,blonde_f,black,tone_2,suit
P7718,Nia,Mensah,YES,10,SOLO,2,ONLINE,blonde_f,blue,tone_1,blue
P7719,Samir,Rodriguez,NO,1,LEISURE,0,ONLINE,black,black,tone_6,red
P7720,Aoife,Rahman,NO,1,LEISURE,1,ONLINE,black_f,blue,tone_5,olive+green
P7721,Minji,Le,NO,1,LEISURE,1,DESK,blonde_f,black,tone_4,red
P7722,Avery,Dang,NO,3,SOLO,1,DESK,blonde_f,blue,tone_3,red
P7723,Ahmed,Ahmed,NO,1,FAMILY,3,KIOSK,black_f,blue,tone_6,red
P7724,Jamie,Nair,YES,9,FAMILY,2,ONLINE,brunette_f,blue,tone_2,olive+green
P7725,Rin,Watson,NO,2,FAMILY,3,ONLINE,blonde,blue,tone_5,blue
P7726,Theo,Keita,NO,2,LEISURE,1,DESK,blonde,blue,tone_1,suit
P7727,Ibrahim,Kang,NO,2,LEISURE,0,ONLINE,blonde_f,blue,tone_3,olive+green
P7728,Alex,Wang,NO,3,LEISURE,0,ONLINE,brunette,black,tone_2,olive+green
P7729,Kabir,Wang,NO,2,BUSINESS,1,ONLINE,brunette_f,blue,tone_1,olive+green
P7730,Linh,Khalil,NO,1,BUSINESS,0,ONLINE,black_f,black,tone_6,blue
P7731,Sophia,Sow,NO,1,BUSINESS,0,KIOSK,brunette_f,blue,tone_5,suit
P7732,Vivaan,Schneider,NO,2,LEISURE,1,DESK,black_f,black,tone_6,olive+green
P7733,Emilia,Wu,NO,1,BUSINESS,0,ONLINE,blonde,blue,tone_3,blue
P7734,Declan,Russell,NO,2,FAMILY,3,DESK,blonde,black,tone_5,red
P7735,Victoria,Yoon,NO,3,BUSINESS,1,ONLINE,black_f,blue,tone_1,red
P7736,Ahmed,Fofana,NO,1,FAMILY,2,ONLINE,blonde,blue,tone_4,blue
P7737,Jasleen,Bamba,NO,2,FAMILY,1,DESK,blonde,blue,tone_6,suit
P7738,Lucie,Verma,NO,1,LEISURE,1,DESK,blonde,black,tone_1,suit
P7739,Mariam,Davies,NO,1,LEISURE,2,DESK,black_f,blue,tone_6,suit
P7740,Jack,Akhtar,NO,1,LEISURE,1,ONLINE,brunette,blue,tone_1,olive+green
P7741,Zofia,Foster,NO,2,LEISURE,0,ONLINE,brunette_f,black,tone_1,blue
P7742,Mila,Moreau,NO,1,FAMILY,2,ONLINE,blonde_f,black,tone_2,suit
P7743,Ishaan,Roberts,NO,1,LEISURE,1,ONLINE,blonde_f,black,tone_5,blue
P7744,Sebastian,O'Brien,NO,2,LEISURE,1,ONLINE,black_f,blue,tone_4,blue
P7745,Avery,Verma,NO,1,LEISURE,1,DESK,black_f,blue,tone_4,suit
P7746,Sami,Khalil,NO,2,LEISURE,1,ONLINE,black,blue,tone_1,red
P7747,Chloe,Grant,NO,2,FAMILY,3,KIOSK,black_f,blue,tone_5,blue
P7748,Hugo,Clarke,NO,1,FAMILY,2,ONLINE,black_f,blue,tone_2,red
P7749,Nhi,Garcia,YES,5,SOLO,1,ONLINE,black,black,tone_1,olive+green
P7750,Riley,Patel,NO,1,LEISURE,1,ONLINE,black,black,tone_1,suit
P7751,Jakub,Thomas,YES,10,BUSINESS,0,ONLINE,blonde_f,blue,tone_6,red
P7752,Salma,Grant,YES,8,FAMILY,2,ONLINE,brunette_f,black,tone_4,olive+green
P7753,Sophia,Gray,NO,1,FAMILY,2,KIOSK,black_f,blue,tone_4,suit
P7754,Bilal,Asante,NO,1,FAMILY,3,ONLINE,blonde_f,blue,tone_5,blue
P7755,Hao,Roberts,NO,3,FAMILY,3,DESK,blonde_f,black,tone_3,red
P7756,Manon,Le,YES,6,LEISURE,0,ONLINE,black,black,tone_2,suit
P7757,Aiko,Clarke,NO,1,BUSINESS,0,DESK,brunette,blue,tone_3,blue
P7758,Mateo,Joshi,YES,8,BUSINESS,1,ONLINE,blonde_f,blue,tone_5,suit
P7759,Hamza,Morgan,NO,2,SOLO,0,DESK,black,black,tone_5,blue
P7760,Aiko,Smith,NO,2,BUSINESS,0,KIOSK,black,black,tone_1,blue
P7761,Harpreet,Malik,NO,1,BUSINESS,1,KIOSK,black,black,tone_2,suit
P7762,Kenji,Diallo,NO,1,LEISURE,1,ONLINE,blonde_f,blue,tone_2,suit
P7763,Charlie,Jung,NO,2,BUSINESS,0,KIOSK,black_f,blue,tone_3,blue
P7764,Tariq,Ferrari,NO,1,SOLO,1,DESK,blonde_f,black,tone_2,blue
P7765,Imran,Zielinski,NO,3,LEISURE,1,KIOSK,blonde_f,blue,tone_3,blue
P7766,Jonas,Stewart,NO,2,LEISURE,1,ONLINE,blonde_f,black,tone_4,olive+green
P7767,Aoife,Hall,NO,2,BUSINESS,0,ONLINE,brunette,black,tone_3,olive+green
P7768,Imani,Foster,YES,7,LEISURE,1,DESK,black,black,tone_5,blue
P7769,Bethany,Moreau,YES,9,SOLO,1,KIOSK,black,blue,tone_3,red
P7770,Rin,Fofana,NO,3,LEISURE,1,ONLINE,blonde,blue,tone_5,blue
P7771,Olivia,Wu,NO,1,BUSINESS,1,ONLINE,black,black,tone_2,blue
P7772,Casey,Bennett,YES,7,LEISURE,1,KIOSK,blonde_f,blue,tone_2,olive+green
P7773,Taylor,Parker,NO,1,SOLO,2,ONLINE,black,blue,tone_5,blue
P7774,Johanna,Hussain,NO,1,SOLO,1,DESK,brunette,black,tone_3,blue
P7775,Reyansh,Nasser,NO,1,BUSINESS,1,ONLINE,blonde,blue,tone_6,blue
P7776,Meera,Esposito,NO,3,LEISURE,0,ONLINE,black,blue,tone_4,red
P7777,Jakub,Hoang,NO,2,FAMILY,3,DESK,brunette,black,tone_3,red
P7778,Akira,Collins,NO,1,LEISURE,1,DESK,blonde,blue,tone_1,blue
P7779,Gabriel,Huynh,NO,2,LEISURE,1,DESK,brunette_f,black,tone_6,olive+green
P7780,Faris,Carter,YES,7,FAMILY,1,ONLINE,blonde,blue,tone_5,blue
P7781,Kwame,Yang,NO,3,FAMILY,2,KIOSK,black_f,black,tone_2,blue
P7782,Alejandro,Sharma,NO,1,LEISURE,1,ONLINE,black_f,black,tone_5,olive+green
P7783,Jelani,Camara,NO,2,FAMILY,2,KIOSK,blonde,black,tone_3,olive+green
P7784,Ryan,Cho,NO,1,LEISURE,2,DESK,brunette_f,blue,tone_1,olive+green
P7785,Noor,Malik,NO,1,LEISURE,1,DESK,brunette_f,blue,tone_5,blue
P7786,Kwame,Bose,NO,3,LEISURE,0,DESK,black_f,blue,tone_2,red
P7787,Tariq,Johnson,NO,1,BUSINESS,1,KIOSK,blonde,black,tone_2,blue
P7788,Mei,Zielinski,NO,1,SOLO,0,DESK,black,blue,tone_6,suit
P7789,Minji,Li,NO,1,FAMILY,3,ONLINE,brunette_f,black,tone_6,suit
P7790,Diego,Malik,YES,7,BUSINESS,1,ONLINE,black_f,black,tone_4,blue
P7791,Jordan,Watanabe,NO,1,BUSINESS,1,ONLINE,black,black,tone_4,olive+green
P7792,Abena,Balogun,NO,3,LEISURE,2,ONLINE,black,blue,tone_6,red
P7793,Kwame,Malhotra,NO,2,LEISURE,1,KIOSK,blonde,black,tone_3,olive+green
P7794,Ryan,Patel,NO,1,LEISURE,1,ONLINE,black,black,tone_2,suit
P7795,Jun,Campbell,YES,6,BUSINESS,1,ONLINE,black_f,black,tone_4,olive+green
P7796,Tariq,Doyle,NO,3,LEISURE,1,KIOSK,brunette_f,black,tone_4,suit
P7797,Ade,Chen,YES,5,FAMILY,2,KIOSK,blonde_f,black,tone_6,red
P7798,Lily,Nguyen,NO,2,LEISURE,1,KIOSK,brunette,blue,tone_6,red
P7799,Faris,Thomas,YES,8,LEISURE,0,DESK,black_f,blue,tone_3,blue
P7800,Tariq,Clarke,YES,7,LEISURE,2,ONLINE,brunette_f,black,tone_6,blue
P7801,Phoebe,O'Brien,NO,3,LEISURE,2,ONLINE,brunette_f,blue,tone_3,red
P7802,Niamh,Esposito,NO,3,SOLO,1,DESK,black_f,black,tone_5,suit
P7803,Oisin,Howard,NO,1,LEISURE,1,DESK,blonde,black,tone_6,suit
P7804,Hassan,Wright,NO,1,BUSINESS,0,KIOSK,brunette,blue,tone_6,olive+green
P7805,Johanna,Foster,YES,6,LEISURE,1,KIOSK,brunette_f,black,tone_2,red
P7806,Mei,Taylor,NO,2,FAMILY,3,DESK,black_f,black,tone_1,suit
P7807,Yasmin,Johnson,NO,1,LEISURE,1,DESK,black,black,tone_6,red
P7808,Minji,Lewandowski,NO,3,LEISURE,2,ONLINE,black_f,black,tone_5,suit
P7809,Ava,Rossi,NO,1,LEISURE,2,ONLINE,black,black,tone_3,red
P7810,Jordan,Morgan,NO,3,BUSINESS,0,ONLINE,brunette_f,black,tone_5,olive+green
P7811,Ruby,Hoang,NO,1,LEISURE,1,ONLINE,black,blue,tone_2,red
P7812,Maeve,Collins,NO,2,LEISURE,0,DESK,blonde_f,blue,tone_5,red
P7813,Minh,Thomas,NO,2,LEISURE,1,DESK,blonde,black,tone_6,suit
P7814,Jian,Murphy,NO,1,FAMILY,2,DESK,black_f,black,tone_1,suit
P7815,Charlie,Yoon,NO,1,SOLO,1,ONLINE,black,blue,tone_6,suit
P7816,Salma,Yang,NO,3,BUSINESS,0,ONLINE,brunette,blue,tone_1,suit
P7817,Yuki,Mehta,NO,1,FAMILY,3,DESK,blonde,black,tone_1,blue
P7818,Louis,Brar,NO,3,BUSINESS,1,KIOSK,blonde_f,black,tone_4,olive+green
P7819,Daichi,Nowak,NO,1,LEISURE,0,ONLINE,black_f,blue,tone_3,red
P7820,Adam,Perez,NO,3,BUSINESS,1,ONLINE,brunette,blue,tone_6,suit
P7821,Jamie,Rodriguez,NO,2,SOLO,1,ONLINE,blonde_f,blue,tone_1,red
P7822,Aaliyah,Nair,YES,7,SOLO,1,KIOSK,black_f,black,tone_3,suit
P7823,Lily,Tran,NO,2,FAMILY,1,ONLINE,brunette_f,blue,tone_5,blue
P7824,Benjamin,Okafor,NO,1,SOLO,1,ONLINE,blonde_f,blue,tone_5,red
P7825,Oisin,Ryan,NO,1,LEISURE,1,ONLINE,blonde_f,black,tone_6,olive+green
P7826,Ava,Dubois,NO,1,LEISURE,1,ONLINE,black,blue,tone_2,olive+green
P7827,Jacob,Scott,NO,1,BUSINESS,1,ONLINE,black_f,black,tone_2,olive+green
P7828,Riley,Singh,NO,3,FAMILY,2,DESK,black,black,tone_1,red
P7829,Luca,Ricci,YES,8,BUSINESS,1,DESK,blonde_f,blue,tone_5,blue
P7830,Marco,Smith,NO,3,LEISURE,1,ONLINE,black,black,tone_1,blue
P7831,Charlie,Romano,YES,10,SOLO,0,ONLINE,black,blue,tone_3,olive+green
P7832,Tunde,Roberts,NO,2,FAMILY,1,DESK,black_f,blue,tone_6,olive+green
P7833,Mia,Bianchi,NO,3,FAMILY,2,DESK,brunette_f,black,tone_2,blue
P7834,Hassan,Keita,NO,1,LEISURE,1,DESK,blonde_f,blue,tone_1,olive+green
P7835,Salma,Wu,NO,1,SOLO,1,ONLINE,blonde_f,black,tone_1,olive+green
P7836,Giulia,Cho,YES,9,LEISURE,0,DESK,blonde,black,tone_2,red
P7837,Adwoa,Nwosu,YES,6,LEISURE,1,DESK,black,black,tone_5,suit
P7838,Kofi,Watson,NO,1,LEISURE,1,ONLINE,black_f,black,tone_5,red
P7839,Ella,Zhang,NO,3,BUSINESS,0,DESK,black_f,black,tone_4,blue
P7840,Nari,Adeyemi,NO,1,BUSINESS,0,ONLINE,black_f,blue,tone_4,red
P7841,Khalid,Li,NO,2,LEISURE,1,DESK,black,blue,tone_6,olive+green
P7842,Adwoa,Phan,NO,3,FAMILY,2,DESK,blonde,black,tone_5,olive+green
P7843,Imran,Reddy,NO,1,LEISURE,1,DESK,black,black,tone_5,blue
P7844,Hugo,Kang,NO,1,LEISURE,1,ONLINE,blonde_f,blue,tone_6,olive+green
P7845,Ronan,Gray,NO,2,LEISURE,1,KIOSK,blonde_f,blue,tone_2,red
P7846,Bilal,Mitchell,NO,2,FAMILY,1,DESK,brunette,black,tone_6,red
P7847,Jordan,Camara,NO,1,LEISURE,1,ONLINE,blonde,black,tone_4,blue
P7848,Jelani,Doyle,NO,2,SOLO,0,DESK,brunette_f,black,tone_2,blue
P7849,Ananya,Le,YES,6,FAMILY,2,KIOSK,blonde,black,tone_3,red
P7850,Jian,Yamamoto,NO,1,LEISURE,1,DESK,brunette,black,tone_6,red
P7851,Nisha,Carter,NO,1,LEISURE,1,KIOSK,black_f,blue,tone_5,blue
P7852,Matteo,Gray,NO,2,LEISURE,0,DESK,blonde_f,blue,tone_1,suit
P7853,Tara,Lewandowski,NO,1,LEISURE,1,KIOSK,blonde,black,tone_2,olive+green
P7854,Yuki,Ahmed,NO,2,LEISURE,0,KIOSK,blonde_f,blue,tone_3,blue
P7855,Akira,Wisniewski,NO,3,LEISURE,1,ONLINE,black_f,black,tone_4,olive+green
P7856,Jack,Pham,NO,1,BUSINESS,0,KIOSK,black_f,black,tone_2,olive+green
P7857,Harriet,Reddy,NO,2,SOLO,1,KIOSK,blonde,black,tone_3,suit
P7858,Casey,White,NO,3,FAMILY,3,DESK,black,black,tone_6,suit
P7859,Zain,Lopez,YES,10,FAMILY,2,KIOSK,black,black,tone_4,olive+green
P7860,Jamie,Mitchell,NO,2,BUSINESS,1,ONLINE,brunette_f,black,tone_3,red
P7861,Casey,Rao,NO,1,SOLO,1,KIOSK,black_f,blue,tone_5,blue
P7862,Violet,Balogun,NO,1,FAMILY,1,ONLINE,blonde_f,black,tone_2,suit
P7863,Poppy,Bianchi,NO,1,LEISURE,1,KIOSK,brunette,blue,tone_6,olive+green
P7864,Anh,Wu,NO,2,BUSINESS,1,ONLINE,brunette_f,blue,tone_2,red
P7865,Aiko,Wang,NO,1,BUSINESS,1,ONLINE,black_f,black,tone_1,red
P7866,Grace,Moreau,NO,1,SOLO,1,KIOSK,black_f,blue,tone_6,suit
P7867,Aarav,Durand,NO,2,LEISURE,0,DESK,black_f,blue,tone_5,red
P7868,Bilal,Williams,NO,2,FAMILY,1,DESK,brunette_f,blue,tone_4,blue
P7869,Ali,Taylor,NO,2,SOLO,1,ONLINE,blonde,black,tone_2,olive+green
P7870,Arjun,Joshi,NO,2,FAMILY,3,DESK,brunette_f,black,tone_3,red
P7871,Alfie,Akhtar,NO,1,LEISURE,1,DESK,black_f,blue,tone_6,red
P7872,Malik,Jones,NO,1,LEISURE,2,ONLINE,black,black,tone_4,suit
P7873,Harpreet,Patel,NO,2,LEISURE,2,KIOSK,brunette,black,tone_1,olive+green
P7874,Karim,Bamba,NO,2,LEISURE,1,ONLINE,brunette_f,black,tone_2,blue
P7875,Aiko,Williams,YES,6,LEISURE,2,DESK,black_f,blue,tone_6,olive+green
P7876,Nathan,Watanabe,NO,3,BUSINESS,2,ONLINE,blonde_f,black,tone_2,red
P7877,Niamh,Huang,NO,1,SOLO,1,DESK,black,blue,tone_1,suit
P7878,Jasleen,Siddiqui,NO,3,BUSINESS,0,ONLINE,blonde_f,black,tone_6,suit
P7879,Jules,Ferrari,NO,2,BUSINESS,0,ONLINE,brunette_f,blue,tone_4,red
P7880,Zain,Ferrari,NO,2,BUSINESS,1,KIOSK,blonde,black,tone_6,blue
P7881,Kwame,Kelly,NO,3,LEISURE,2,DESK,brunette_f,blue,tone_2,blue
P7882,Muhammad,Smith,NO,1,BUSINESS,0,ONLINE,brunette_f,blue,tone_5,red
P7883,Charlie,Choi,NO,2,LEISURE,1,DESK,black_f,black,tone_6,blue
P7884,Noor,Sanchez,NO,1,FAMILY,2,KIOSK,black_f,black,tone_6,red
P7885,Yasmin,Pham,NO,2,FAMILY,3,KIOSK,black_f,blue,tone_4,olive+green
P7886,Ruby,Ferrari,NO,2,LEISURE,1,ONLINE,brunette,blue,tone_5,red
P7887,Ming,Saleh,NO,2,SOLO,1,DESK,brunette,blue,tone_3,olive+green
P7888,Ava,Choi,YES,10,FAMILY,2,KIOSK,blonde,black,tone_5,olive+green
P7889,Harry,Leroy,NO,2,FAMILY,2,KIOSK,black,blue,tone_1,suit
P7890,Ahmed,Yang,NO,1,BUSINESS,2,KIOSK,brunette,black,tone_3,red
P7891,Niklas,Camara,NO,1,LEISURE,1,KIOSK,blonde,black,tone_2,suit
P7892,Arthur,Sharma,NO,1,LEISURE,1,KIOSK,blonde,blue,tone_6,suit
P7893,Ama,Kim,NO,1,LEISURE,2,DESK,black,blue,tone_1,olive+green
P7894,Tao,Bui,NO,3,LEISURE,1,ONLINE,black_f,blue,tone_5,blue
P7895,Amina,Muller,NO,1,BUSINESS,1,ONLINE,blonde,blue,tone_4,blue
P7896,Yasmin,Fofana,NO,2,BUSINESS,0,DESK,blonde_f,black,tone_3,suit
P7897,Haruto,Chopra,NO,3,LEISURE,2,KIOSK,brunette_f,blue,tone_6,red
P7898,Ren,Park,NO,2,SOLO,1,KIOSK,black_f,black,tone_5,blue
P7899,Camille,Traore,YES,9,BUSINESS,0,ONLINE,brunette_f,black,tone_2,olive+green
P7900,Arjun,Morgan,NO,1,LEISURE,1,ONLINE,blonde_f,black,tone_5,red
P7901,Rin,Ahmed,NO,2,SOLO,2,KIOSK,black,black,tone_4,blue
P7902,Taylor,Schmidt,YES,7,FAMILY,2,KIOSK,black_f,blue,tone_6,blue
P7903,Jacob,Petit,NO,1,FAMILY,3,DESK,brunette,black,tone_5,suit
P7904,Salma,Nair,YES,9,LEISURE,1,DESK,blonde,black,tone_1,suit
P7905,Gurleen,Hoang,YES,9,BUSINESS,1,ONLINE,brunette,black,tone_3,olive+green
P7906,Anh,Joshi,NO,3,FAMILY,3,KIOSK,blonde,black,tone_4,olive+green
P7907,Sakura,Ahmed,NO,1,LEISURE,1,DESK,blonde,blue,tone_3,red
P7908,Imani,Sharma,NO,2,FAMILY,2,DESK,brunette,black,tone_3,suit
P7909,Riley,Robinson,NO,1,BUSINESS,0,KIOSK,black_f,black,tone_5,olive+green
P7910,Muhammad,Malhotra,NO,2,SOLO,1,KIOSK,black_f,blue,tone_5,blue
P7911,Isabella,Howard,NO,1,BUSINESS,1,KIOSK,black_f,black,tone_6,red
P7912,Ahmed,Jones,NO,2,LEISURE,0,ONLINE,brunette_f,blue,tone_6,red
P7913,Felix,Saleh,NO,2,LEISURE,1,DESK,brunette_f,blue,tone_4,olive+green
P7914,Zain,Nasser,NO,1,LEISURE,2,ONLINE,blonde,blue,tone_6,suit
P7915,Simran,Shah,NO,1,SOLO,1,ONLINE,brunette_f,blue,tone_6,suit
P7916,Diya,Petit,NO,1,SOLO,1,ONLINE,black_f,blue,tone_6,suit
P7917,Obinna,Hussain,NO,3,LEISURE,2,DESK,black_f,blue,tone_6,olive+green
P7918,Minji,Brown,NO,2,LEISURE,1,KIOSK,brunette,black,tone_3,blue
P7919,George,Bailey,YES,6,LEISURE,0,ONLINE,blonde,blue,tone_2,olive+green
P7920,Ali,Eze,NO,1,FAMILY,3,ONLINE,black_f,blue,tone_4,blue
P7921,Sebastian,Choi,NO,1,LEISURE,2,DESK,black_f,blue,tone_3,blue
P7922,Isha,Ferrari,NO,2,LEISURE,1,ONLINE,blonde,black,tone_1,suit
P7923,Zofia,Kim,NO,1,LEISURE,1,ONLINE,brunette,black,tone_5,red
P7924,Obinna,Reddy,NO,2,FAMILY,1,KIOSK,brunette,black,tone_5,olive+green
P7925,Obinna,Perez,YES,9,SOLO,0,ONLINE,brunette_f,blue,tone_5,suit
P7926,Evie,Yoon,NO,2,BUSINESS,0,ONLINE,brunette_f,black,tone_1,suit
P7927,Eoin,Mitchell,NO,1,FAMILY,2,DESK,black,blue,tone_1,suit
P7928,Isla,Haddad,NO,2,LEISURE,0,DESK,brunette,black,tone_5,olive+green
P7929,Yasmin,Lewandowski,NO,2,LEISURE,1,ONLINE,brunette_f,black,tone_2,red
P7930,Molly,Khalil,NO,3,LEISURE,1,ONLINE,blonde_f,blue,tone_2,red
P7931,Marek,Gray,NO,2,LEISURE,1,ONLINE,brunette_f,blue,tone_4,red
P7932,Ananya,Joshi,NO,2,LEISURE,1,DESK,blonde_f,blue,tone_6,olive+green
P7933,Aiko,Fofana,NO,1,BUSINESS,0,KIOSK,black_f,blue,tone_2,red
P7934,Niklas,Taylor,NO,1,SOLO,1,ONLINE,blonde_f,blue,tone_3,olive+green
P7935,Ayaan,Garcia,YES,9,FAMILY,2,ONLINE,black_f,black,tone_5,suit
P7936,Casey,Huynh,NO,2,BUSINESS,1,ONLINE,brunette_f,blue,tone_4,red
P7937,Nhi,Kim,YES,10,BUSINESS,0,ONLINE,brunette_f,blue,tone_3,blue
P7938,Dhruv,Khan,NO,1,SOLO,1,ONLINE,brunette,black,tone_4,suit
P7939,Rin,Dhillon,NO,3,SOLO,1,ONLINE,blonde_f,blue,tone_5,suit
P7940,Imran,Patel,NO,2,LEISURE,1,ONLINE,blonde,black,tone_6,suit
P7941,Alfie,Fischer,NO,1,LEISURE,1,ONLINE,blonde_f,blue,tone_4,olive+green
P7942,Samar,Bailey,NO,3,LEISURE,1,DESK,black_f,blue,tone_4,red
P7943,Oscar,Sidhu,YES,6,SOLO,1,ONLINE,blonde_f,blue,tone_4,blue
P7944,Yuki,White,YES,7,SOLO,0,ONLINE,blonde_f,black,tone_1,suit
P7945,Noah,Kapoor,YES,5,BUSINESS,1,ONLINE,black,blue,tone_1,red
P7946,Lily,Reddy,YES,10,LEISURE,1,ONLINE,blonde,blue,tone_1,blue
P7947,Hannah,Brown,NO,1,LEISURE,2,DESK,brunette,blue,tone_5,red
P7948,Mila,Takahashi,NO,1,LEISURE,0,ONLINE,blonde_f,blue,tone_1,blue
P7949,Samir,Fofana,NO,2,LEISURE,1,DESK,blonde,blue,tone_6,olive+green
P7950,Cian,Conti,NO,3,FAMILY,2,ONLINE,black,black,tone_1,red
P7951,Maeve,Camara,NO,2,LEISURE,1,ONLINE,blonde_f,blue,tone_6,suit
P7952,Ali,Robinson,NO,1,SOLO,1,ONLINE,brunette_f,black,tone_2,suit
P7953,Ade,Petit,NO,1,LEISURE,1,ONLINE,brunette_f,black,tone_5,suit
P7954,Manon,Boateng,YES,7,SOLO,1,ONLINE,blonde,black,tone_2,blue
P7955,Gabriel,Saleh,NO,2,SOLO,1,KIOSK,black_f,blue,tone_4,blue
P7956,Ama,Kumar,NO,2,LEISURE,1,DESK,blonde,black,tone_6,olive+green
P7957,Arnav,Bui,NO,1,FAMILY,3,DESK,blonde,blue,tone_4,olive+green
P7958,Vihaan,Owusu,NO,1,BUSINESS,1,KIOSK,black_f,black,tone_6,red
P7959,Rahul,Durand,NO,3,LEISURE,1,ONLINE,brunette,black,tone_4,olive+green
P7960,Daichi,Akhtar,NO,2,SOLO,1,ONLINE,black_f,black,tone_6,olive+green
P7961,Thomas,Verma,NO,1,LEISURE,1,KIOSK,black,black,tone_2,blue
P7962,Bethany,Li,NO,2,BUSINESS,1,ONLINE,brunette,blue,tone_3,blue
P7963,Hannah,Toure,NO,2,BUSINESS,1,KIOSK,brunette,black,tone_1,red
P7964,Chidi,Chopra,NO,2,FAMILY,2,DESK,brunette_f,blue,tone_5,suit
P7965,Amina,Stewart,NO,2,LEISURE,0,DESK,blonde,blue,tone_6,olive+green
P7966,Priya,Eze,NO,2,LEISURE,0,DESK,blonde_f,blue,tone_5,suit
P7967,Kojo,Watanabe,NO,1,LEISURE,1,KIOSK,black_f,blue,tone_4,suit
P7968,Nia,Evans,NO,1,LEISURE,1,KIOSK,blonde_f,black,tone_1,suit
P7969,Navdeep,Joshi,NO,1,LEISURE,0,DESK,brunette,black,tone_6,olive+green
P7970,Reyansh,Siddiqui,NO,3,FAMILY,2,ONLINE,brunette,black,tone_1,olive+green
P7971,Yasmin,Ricci,NO,3,BUSINESS,1,DESK,brunette_f,black,tone_2,red
P7972,Arnav,Young,YES,8,LEISURE,1,KIOSK,black_f,blue,tone_1,olive+green
P7973,Ngozi,Vu,NO,1,SOLO,0,DESK,brunette,black,tone_6,blue
P7974,Benjamin,Kowalski,NO,2,FAMILY,3,DESK,blonde,blue,tone_1,olive+green
P7975,Riya,Khan,YES,8,LEISURE,0,ONLINE,blonde,blue,tone_4,suit
P7976,Daichi,Young,NO,2,BUSINESS,0,ONLINE,blonde_f,black,tone_2,olive+green
P7977,Cian,Kone,NO,1,LEISURE,1,ONLINE,blonde,blue,tone_1,suit
P7978,Neil,Bennett,NO,3,FAMILY,1,ONLINE,black_f,black,tone_2,suit
P7979,Aoife,Taylor,NO,2,LEISURE,1,ONLINE,blonde_f,blue,tone_1,olive+green
P7980,Maeve,Iqbal,YES,8,BUSINESS,0,ONLINE,blonde_f,blue,tone_4,suit
P7981,Aoife,Kaminski,YES,6,FAMILY,3,KIOSK,black,black,tone_4,blue
P7982,Thao,Perez,NO,1,SOLO,1,ONLINE,blonde,blue,tone_5,red
P7983,Olivia,Baker,NO,1,FAMILY,1,DESK,black_f,black,tone_1,suit
P7984,Avery,Foster,NO,1,LEISURE,2,KIOSK,brunette,blue,tone_1,blue
P7985,Giulia,Garcia,YES,7,SOLO,1,ONLINE,brunette_f,blue,tone_5,blue
P7986,Leon,Verma,NO,2,LEISURE,1,DESK,brunette,black,tone_5,suit
P7987,Orla,Owusu,NO,1,LEISURE,1,DESK,blonde,blue,tone_1,olive+green
P7988,Chidi,Moreau,NO,1,FAMILY,2,DESK,blonde_f,black,tone_1,olive+green
P7989,Sami,Bose,NO,1,SOLO,1,KIOSK,brunette,black,tone_1,olive+green
P7990,Isabella,Adams,NO,2,LEISURE,0,ONLINE,blonde,blue,tone_2,suit
P7991,Hamza,Gill,NO,1,FAMILY,3,DESK,brunette,blue,tone_3,olive+green
P7992,Lena,Park,NO,2,LEISURE,1,DESK,blonde,blue,tone_4,blue
P7993,Simran,Bamba,NO,1,BUSINESS,1,ONLINE,blonde_f,blue,tone_5,suit
P7994,Hao,Khalil,YES,8,BUSINESS,1,KIOSK,black_f,black,tone_2,olive+green
P7995,Samar,Doyle,YES,7,LEISURE,1,DESK,brunette_f,black,tone_6,suit
P7996,Violet,Malik,NO,3,LEISURE,2,ONLINE,brunette,black,tone_1,red
P7997,Muhammad,White,NO,1,BUSINESS,1,KIOSK,blonde,black,tone_6,red
P7998,Ella,Wang,NO,3,SOLO,1,KIOSK,black_f,black,tone_4,red
P7999,Isha,Hall,NO,1,LEISURE,1,KIOSK,blonde,blue,tone_3,olive+green
P8000,Chidi,Bamba,NO,2,LEISURE,1,ONLINE,black_f,black,tone_5,red
P8001,Alejandro,Okafor,NO,1,LEISURE,0,DESK,blonde,black,tone_2,blue
P8002,Kenji,Schneider,NO,1,FAMILY,1,ONLINE,blonde,blue,tone_3,red
P8003,Kiet,Thomas,NO,2,BUSINESS,0,ONLINE,black_f,black,tone_2,red
P8004,Aoife,Ruiz,NO,3,LEISURE,1,ONLINE,brunette,black,tone_5,olive+green
P8005,Samar,Ricci,NO,1,SOLO,1,ONLINE,black_f,blue,tone_2,olive+green
P8006,William,Kang,NO,1,FAMILY,2,ONLINE,blonde,blue,tone_5,red
P8007,Riya,Huang,YES,6,BUSINESS,1,DESK,blonde,black,tone_1,suit
P8008,Ananya,Diallo,NO,2,SOLO,2,ONLINE,black_f,blue,tone_2,olive+green
P8009,Hana,Mansour,NO,1,BUSINESS,0,ONLINE,brunette_f,blue,tone_6,blue
P8010,Maeve,Watson,YES,6,FAMILY,2,DESK,brunette_f,blue,tone_5,red
P8011,Marek,Nwosu,NO,1,LEISURE,1,KIOSK,blonde,black,tone_2,blue
P8012,Mia,Zhang,NO,1,SOLO,0,ONLINE,brunette_f,blue,tone_2,red
